sample_idx,method,true_label,pred_orig,target_class,pred_cf,l2_norm,normalized_distance,sparsity,range_validity,autocorr,keane_validity,keane_proximity,keane_compactness,validity,temporal_consistency,confidence,elapsed,n_iter,error
1834,imfact_default,2,2,0,0,16.574556350708008,0.10827765686109547,0.0,0.9439453125,0.03237065187093709,1.0,16.574556350708008,0.056640625,1.0,1.0,0.45608842372894287,0.28095555305480957,24.0,
1834,native_guide,2,2,0,0,20.72334861755371,0.13538073557718408,0.392578125,0.9279296875,0.9190877607516017,1.0,20.72334861755371,0.417578125,1.0,1.0,0.47337114810943604,8.311664581298828,,
1834,wachter,2,2,0,2,0.023591432720422745,0.00015411725073741944,0.05039062500000002,0.967578125,0.9999999810400625,0.0,0.023591432720422745,1.0,0.0,1.0,0.5760270953178406,6.469806909561157,,
1834,glacier,2,2,0,0,8.537659645080566,0.055774511358632345,0.0001953125000000444,0.9533203125,0.9737854223176424,1.0,8.537659645080566,0.6111328125,1.0,1.0,0.5758642554283142,1.451857328414917,,
1875,imfact_default,1,1,0,0,18.9832763671875,0.058227255065132245,0.0,0.9390625,0.864853818750448,1.0,18.9832763671875,0.0568359375,1.0,1.0,0.38373997807502747,0.2993350028991699,26.0,
1875,native_guide,1,1,0,0,23.464664459228516,0.07197298169492257,0.26933593749999996,0.9125,0.8730949976274961,1.0,23.464664459228516,0.30390625,1.0,1.0,0.392056405544281,12.704668045043945,,
1875,wachter,1,1,0,1,0.030572611838579178,9.377513307498532e-05,0.022265624999999956,0.9578125,0.9999998967351736,0.0,0.030572611838579178,1.0,0.0,1.0,0.576069712638855,6.88822865486145,,
1875,glacier,1,1,0,0,9.036103248596191,0.027716368790812313,0.0003906249999999778,0.9419921875,0.9949199484775614,1.0,9.036103248596191,0.5943359375,1.0,1.0,0.5758840441703796,1.702209711074829,,
1910,imfact_default,2,2,0,0,17.195842742919922,0.13671492730156581,0.0,0.937109375,0.9581236909352894,1.0,17.195842742919922,0.0654296875,1.0,1.0,0.4256060719490051,0.37746357917785645,27.0,
1910,native_guide,2,2,0,0,20.170124053955078,0.16036184355287889,0.483984375,0.9205078125,0.7941415413044082,1.0,20.170124053955078,0.50390625,1.0,1.0,0.4119044244289398,5.240601539611816,,
1910,wachter,2,2,0,2,0.023170437663793564,0.0001842157286565825,0.0283203125,0.9833984375,0.9999999679201949,0.0,0.023170437663793564,1.0,0.0,1.0,0.5759714841842651,6.677049398422241,,
1910,glacier,2,2,0,0,8.367630958557129,0.06652654803187721,0.0003906249999999778,0.9685546875,0.9682446363448127,1.0,8.367630958557129,0.7162109375,1.0,1.0,0.5759375095367432,1.4935247898101807,,
1973,imfact_default,1,1,0,0,13.133353233337402,0.12324541105210371,0.0,0.9505859375,0.7054527806743355,1.0,13.133353233337402,0.0943359375,1.0,1.0,0.5033864378929138,0.29802656173706055,22.0,
1973,native_guide,1,1,0,0,18.65396499633789,0.17505168275604202,0.43046874999999996,0.9361328125,0.764147976573618,1.0,18.65396499633789,0.4607421875,1.0,1.0,0.5561822056770325,8.322977304458618,,
1973,wachter,1,1,0,0,4.489780902862549,0.04213279602520567,0.0,0.9939453125,0.9955860654673689,1.0,4.489780902862549,0.3119140625,1.0,1.0,0.5524578094482422,0.49839162826538086,,
1973,glacier,1,1,0,0,7.921165466308594,0.07433343766532127,0.0,0.975390625,0.9495842766870006,1.0,7.921165466308594,0.7623046875,1.0,1.0,0.5760106444358826,1.3347091674804688,,
2014,imfact_default,1,1,0,0,9.238969802856445,0.0580378043066254,0.0,0.9767578125,0.44297075248282325,1.0,9.238969802856445,0.11953125,1.0,1.0,0.444106787443161,0.2271575927734375,15.0,
2014,native_guide,1,1,0,0,19.806446075439453,0.12442108437032466,0.4203125,0.9251953125,0.7671038215328108,1.0,19.806446075439453,0.4451171875,1.0,1.0,0.3947989344596863,7.300416707992554,,
2014,wachter,1,1,0,1,0.025799810886383057,0.00016207049133431497,0.06113281250000002,0.9826171875,0.9999999017151161,0.0,0.025799810886383057,1.0,0.0,1.0,0.5761143565177917,6.131697654724121,,
2014,glacier,1,1,0,0,7.967522144317627,0.05005076333052236,0.0003906249999999778,0.9669921875,0.9770087105915565,1.0,7.967522144317627,0.6951171875,1.0,1.0,0.5759433507919312,1.3453106880187988,,
2075,imfact_default,2,2,1,1,13.0478515625,0.08634712210223898,0.0,0.983984375,0.99090181013416,1.0,13.0478515625,0.0583984375,1.0,1.0,0.3931221067905426,0.7746257781982422,18.0,
2075,native_guide,2,2,1,1,8.585578918457031,0.05681701908083139,0.540625,0.96171875,0.9846966344918942,1.0,8.585578918457031,0.56640625,1.0,1.0,0.3943219780921936,6.691862106323242,,
2075,wachter,2,2,1,1,27.15110206604004,0.17967858647661653,0.0,0.8970703125,0.520483818473375,1.0,27.15110206604004,0.06484375,1.0,1.0,0.502726674079895,0.07541203498840332,,
2075,glacier,2,2,1,1,1.39039945602417,0.009201284289994057,0.0007812499999999556,0.954296875,0.9996429471768252,1.0,1.39039945602417,0.912109375,1.0,1.0,0.5760939121246338,1.422018051147461,,
2092,imfact_default,0,0,1,1,18.972387313842773,0.03468400229517608,0.0,0.9673828125,0.859851760042745,1.0,18.972387313842773,0.0794921875,1.0,1.0,0.39660724997520447,0.7553865909576416,31.0,
2092,native_guide,0,0,1,1,19.483739852905273,0.03561882153247615,0.61953125,0.931640625,0.7131679793212896,1.0,19.483739852905273,0.6384765625,1.0,1.0,0.40248724818229675,4.453502178192139,,
2092,wachter,0,0,1,1,31.92831039428711,0.058369122065548285,0.0,0.9193359375,0.5294604218207528,1.0,31.92831039428711,0.103125,1.0,1.0,0.4995638430118561,0.16557741165161133,,
2092,glacier,0,0,1,1,11.961183547973633,0.021866605966253148,0.0005859375000000222,0.893359375,0.9048391420788368,1.0,11.961183547973633,0.8181640625,1.0,1.0,0.5760974287986755,1.5631182193756104,,
2152,imfact_default,2,2,0,0,11.315958976745605,0.09059626428903701,0.0,0.9634765625,0.0,1.0,11.315958976745605,0.08671875,1.0,1.0,0.4022262990474701,0.26652002334594727,21.0,
2152,native_guide,2,2,0,0,17.517885208129883,0.14024926754879183,0.571484375,0.9490234375,0.8350913240820851,1.0,17.517885208129883,0.591015625,1.0,1.0,0.38274624943733215,2.9248905181884766,,
2152,wachter,2,2,0,0,5.328493118286133,0.04266024397919819,0.0001953125000000444,0.987109375,0.9732982071655278,1.0,5.328493118286133,0.179296875,1.0,1.0,0.33638063073158264,0.7870581150054932,,
2152,glacier,2,2,0,0,7.975724697113037,0.06385414298877734,0.0003906249999999778,0.9693359375,0.9344116537146013,1.0,7.975724697113037,0.69375,1.0,1.0,0.5759389996528625,1.3542187213897705,,
2217,imfact_default,1,1,0,0,24.892833709716797,0.14393423729137783,0.0,0.91171875,0.4832510024733566,1.0,24.892833709716797,0.0435546875,1.0,1.0,0.517025351524353,0.3126833438873291,31.0,
2217,native_guide,1,1,0,0,22.762216567993164,0.13161467750039188,0.40605468749999996,0.88984375,0.9288793485807034,1.0,22.762216567993164,0.426171875,1.0,1.0,0.5615096688270569,3.30965518951416,,
2217,wachter,1,1,0,1,3.3042380809783936,0.019105618651568207,0.0,0.926953125,0.991766654117052,1.0,3.3042380809783936,0.2013671875,1.0,1.0,0.35702794790267944,4.2479846477508545,,
2217,glacier,1,1,0,0,9.230494499206543,0.05337215525795867,0.0001953125000000444,0.9095703125,0.9819807652160342,1.0,9.230494499206543,0.539453125,1.0,1.0,0.5757921934127808,1.3585329055786133,,
2218,imfact_default,1,1,0,0,20.83074951171875,0.15536438845864836,0.0,0.91796875,0.8587320950122908,1.0,20.83074951171875,0.0615234375,1.0,1.0,0.4103430509567261,0.29778218269348145,29.0,
2218,native_guide,1,1,0,0,19.57440757751465,0.14599406809678298,0.39921874999999996,0.933203125,0.7596020414350351,1.0,19.57440757751465,0.430859375,1.0,1.0,0.5149105191230774,8.931468725204468,,
2218,wachter,1,1,0,1,0.027151599526405334,0.00020250791522028296,0.09726562500000002,0.9830078125,0.9999999163042838,0.0,0.027151599526405334,1.0,0.0,1.0,0.5761163830757141,6.051728010177612,,
2218,glacier,1,1,0,0,8.088685035705566,0.06032877517441404,0.0005859375000000222,0.9658203125,0.9437703797330522,1.0,8.088685035705566,0.7251953125,1.0,1.0,0.5759579539299011,1.6117310523986816,,
2229,imfact_default,2,2,0,0,19.7307071685791,0.11613898028904708,0.0,0.928515625,0.5493181173500391,1.0,19.7307071685791,0.048828125,1.0,1.0,0.4499455392360687,0.31705355644226074,26.0,
2229,native_guide,2,2,0,0,22.288869857788086,0.1311968494064475,0.3099609375,0.9166015625,0.9406611038672159,1.0,22.288869857788086,0.3365234375,1.0,1.0,0.48669901490211487,8.44542121887207,,
2229,wachter,2,2,0,0,16.761470794677734,0.09866144733720174,0.0,0.9662109375,0.8788371780857008,1.0,16.761470794677734,0.090234375,1.0,1.0,0.4649425148963928,0.10231781005859375,,
2229,glacier,2,2,0,0,8.38642406463623,0.04936420832850051,0.0001953125000000444,0.946484375,0.9767615007507049,1.0,8.38642406463623,0.60625,1.0,1.0,0.5758602023124695,1.3364229202270508,,
2234,imfact_default,1,1,0,0,19.63264274597168,0.18199806448644482,0.0,0.923828125,0.7797884483061296,1.0,19.63264274597168,0.076171875,1.0,1.0,0.5199617147445679,0.2808339595794678,26.0,
2234,native_guide,1,1,0,0,20.145627975463867,0.18675352813368454,0.3798828125,0.928125,0.6855875870973334,1.0,20.145627975463867,0.4109375,1.0,1.0,0.48701560497283936,6.917583227157593,,
2234,wachter,1,1,0,1,0.020084626972675323,0.0001861880380678336,0.07792968749999996,0.9865234375,0.9999998348051481,0.0,0.020084626972675323,1.0,0.0,1.0,0.5761169195175171,6.4198157787323,,
2234,glacier,1,1,0,0,7.822902679443359,0.07251968900705673,0.0003906249999999778,0.9693359375,0.9196092263136711,1.0,7.822902679443359,0.7501953125,1.0,1.0,0.5760052800178528,1.41239333152771,,
2544,imfact_default,1,1,0,0,23.14873504638672,0.14909827465715025,0.0,0.92265625,0.9459172652283868,1.0,23.14873504638672,0.039453125,1.0,1.0,0.3752797245979309,0.3064610958099365,27.0,
2544,native_guide,1,1,0,0,24.250627517700195,0.15619543422121837,0.23867187499999998,0.909375,0.8096416955354343,1.0,24.250627517700195,0.2625,1.0,1.0,0.4841867983341217,14.046788454055786,,
2544,wachter,1,1,0,1,3.268927812576294,0.021054778840279415,0.0,0.916015625,0.9986079533786728,1.0,3.268927812576294,0.1947265625,1.0,1.0,0.3597799241542816,2.5886423587799072,,
2544,glacier,1,1,0,0,9.334464073181152,0.06012218315046563,0.0003906249999999778,0.8884765625,0.978477862806931,1.0,9.334464073181152,0.5009765625,1.0,1.0,0.5757552981376648,1.6178808212280273,,
2551,imfact_default,1,1,0,0,31.89879035949707,0.16713897567803848,0.0,0.87734375,0.860391665842504,1.0,31.89879035949707,0.0353515625,1.0,1.0,0.42128103971481323,0.4227747917175293,36.0,
2551,native_guide,1,1,0,0,25.388479232788086,0.133027126269319,0.32539062500000004,0.88046875,0.962306150111978,1.0,25.388479232788086,0.3458984375,1.0,1.0,0.42107194662094116,11.006599426269531,,
2551,wachter,1,1,0,0,4.91267728805542,0.025740783287034105,0.0,0.902734375,0.9993289446185649,1.0,4.91267728805542,0.1609375,1.0,1.0,0.3447566032409668,1.205334186553955,,
2551,glacier,1,1,0,0,9.741252899169922,0.051040901960197504,0.0001953125000000444,0.861328125,0.9907789437160511,1.0,9.741252899169922,0.516015625,1.0,1.0,0.5757837891578674,1.3214969635009766,,
2567,imfact_default,1,1,0,0,25.509960174560547,0.13940575936734342,0.0,0.916015625,0.7776275342944216,1.0,25.509960174560547,0.0388671875,1.0,1.0,0.46088045835494995,0.29557061195373535,30.0,
2567,native_guide,1,1,0,0,19.496509552001953,0.10654370687022516,0.613671875,0.8833984375,0.9692897698755291,1.0,19.496509552001953,0.62421875,1.0,1.0,0.38579434156417847,4.2192933559417725,,
2567,wachter,1,1,0,0,5.457198619842529,0.02982226990602002,0.0,0.9138671875,0.9984078342509566,1.0,5.457198619842529,0.15546875,1.0,1.0,0.3366227447986603,1.049323558807373,,
2567,glacier,1,1,0,0,9.23812484741211,0.050484116818343645,0.0001953125000000444,0.866796875,0.99479061406747,1.0,9.23812484741211,0.5513671875,1.0,1.0,0.5757997035980225,1.2960708141326904,,
2588,imfact_default,2,2,0,0,17.199079513549805,0.09001442378364957,0.0,0.944140625,0.5446632970526827,1.0,17.199079513549805,0.051171875,1.0,1.0,0.41261962056159973,0.29199862480163574,24.0,
2588,native_guide,2,2,0,0,21.19874382019043,0.11094737415501385,0.4740234375,0.912109375,0.90564717249516,1.0,21.19874382019043,0.492578125,1.0,1.0,0.4949564039707184,6.090400457382202,,
2588,wachter,2,2,0,2,0.028964970260858536,0.00015159329346013358,0.03261718749999998,0.9609375,0.999999976728438,0.0,0.028964970260858536,1.0,0.0,1.0,0.5760079026222229,6.0488200187683105,,
2588,glacier,2,2,0,0,8.72969913482666,0.0456884240117023,0.0003906249999999778,0.9453125,0.98094349666158,1.0,8.72969913482666,0.557421875,1.0,1.0,0.575814962387085,1.3922383785247803,,
